design_id,mission_profile,cost_m_usd,weight_kg,modularity_pct,load_capacity_kg,life_expectancy_years,upgradeability_score,shielding_score,mobility_score,build_time_months,power_capacity_kw,data_throughput_gbps,radiation_tolerance_krad,feasibility_probability,flight_test_outcome,military_satisfaction,engineer_satisfaction,scientist_satisfaction,communications_satisfaction,overall_stakeholder_satisfaction,within_budget_500m,within_timeline_48mo,meets_min_feasibility_70pct,constraint_status,design_lineage,notes
SAT-0834,Multi-Purpose,603.4,2762.0,50.2,1174.0,9.6,64.0,70.8,21.5,72,38,89.7,170.0,0.601,Partial Pass,50.9,69.9,54.9,50.8,56.6,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0835,Earth Observation,405.1,1011.0,33.1,357.0,8.1,28.1,68.2,68.1,68.3,33.5,24.2,169.0,0.704,Fail,61.9,46.0,30.5,30.6,42.2,True,False,True,Needs Tradeoff Review,High-Modularity Variant,Exceeds nominal timeline
SAT-0836,GPS/Navigation,653.4,2447.0,48.2,1235.0,8.1,87.1,48.5,59.5,72,38,76.0,107.0,0.825,Pass,56.9,69.3,48.0,40.8,53.8,False,False,True,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0837,Multi-Purpose,458.6,2409.0,39.3,1362.0,8.7,39.4,49.6,43.0,72,38,90.4,135.0,0.601,Fail,48.2,50.3,68.9,46.3,53.4,True,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal timeline
SAT-0838,Communication,423.7,1580.0,38.6,948.0,7.4,55.5,38.8,57.8,72,38,62.0,92.0,0.676,Pass,50.1,60.6,42.2,43.0,49.0,True,False,False,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal timeline
SAT-0839,Scientific Research,681.6,2756.0,85.2,1123.0,8.1,78.1,46.2,57.5,72,38,97.1,140.0,0.05,Fail,43.5,51.1,48.0,50.1,48.2,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0840,Multi-Purpose,617.2,2558.0,73.7,975.0,9.6,75.5,53.6,16.0,72,38,68.9,150.0,0.398,Fail,35.3,58.8,47.2,41.6,45.7,False,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0841,GPS/Navigation,446.8,2403.0,39.4,1221.0,5.3,24.3,30.9,29.0,72,38,78.7,94.0,0.587,Pass,33.6,42.1,54.1,49.4,44.8,True,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal timeline
SAT-0842,Multi-Purpose,502.0,1731.0,69.4,596.0,7.3,57.0,42.1,49.9,72,38,37.0,93.0,0.783,Pass,36.8,58.9,32.1,25.6,38.3,False,False,True,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline
SAT-0843,Communication,516.8,1897.0,59.6,838.0,6.5,58.8,43.1,10.9,72,38,59.5,131.0,0.678,Pass,38.3,58.9,46.2,38.0,45.3,False,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0844,Scientific Research,437.4,1661.0,31.3,672.0,11.1,39.7,61.4,9.2,72,38,49.2,162.0,0.702,Fail,40.9,60.6,48.0,34.9,46.1,True,False,True,Needs Tradeoff Review,Agile-Orbit Variant,Exceeds nominal timeline
SAT-0845,GPS/Navigation,416.5,1400.0,42.6,752.0,8.9,20.1,58.9,40.9,72,38,45.5,140.0,0.718,Pass,46.2,45.6,44.8,26.0,40.7,True,False,True,Needs Tradeoff Review,High-Modularity Variant,Exceeds nominal timeline
SAT-0846,Scientific Research,480.5,2112.0,26.1,981.0,7.6,30.7,54.4,34.4,72,38,52.6,123.0,0.66,Pass,40.8,47.9,63.9,30.8,45.9,True,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal timeline
SAT-0847,Security/Defense,613.2,2542.0,47.5,938.0,7.6,60.5,48.5,44.6,72,38,63.6,139.0,0.64,Fail,54.4,59.3,56.7,33.3,50.9,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0848,Earth Observation,496.2,2028.0,21.8,805.0,8.8,32.9,61.8,74.1,72,38,61.6,136.0,0.74,Pass,56.3,74.1,41.0,36.7,52.0,True,False,True,Needs Tradeoff Review,High-Modularity Variant,Exceeds nominal timeline
SAT-0849,Communication,595.8,2372.0,26.3,996.0,8.3,52.4,73.4,61.6,72,38,69.4,179.0,0.633,Pass,61.3,56.7,45.3,41.8,51.3,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0850,Security/Defense,653.3,2777.0,45.6,1386.0,7.5,55.6,52.0,49.9,72,38,89.2,114.0,0.551,Fail,47.4,56.1,63.6,63.2,57.6,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0851,Communication,455.8,2381.0,28.4,1278.0,7.1,42.7,24.6,11.4,72,38,81.3,82.0,0.624,Pass,27.4,50.4,61.7,42.7,45.5,True,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal timeline
SAT-0852,Multi-Purpose,548.3,2590.0,41.9,1015.0,10.4,60.4,71.9,43.6,72,38,59.2,175.0,0.578,Pass,37.5,53.5,58.5,36.1,46.4,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0853,Multi-Purpose,539.2,2776.0,33.3,1408.0,7.6,16.3,51.9,46.1,72,38,90.4,142.0,0.645,Fail,48.8,50.9,70.2,30.9,50.2,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0854,Security/Defense,696.7,2095.0,61.4,684.0,9.4,60.6,83.2,66.6,72,38,50.1,193.0,0.708,Pass,59.1,66.7,40.7,32.3,49.7,False,False,True,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0855,GPS/Navigation,453.2,1271.0,48.3,631.0,8.5,50.0,51.4,46.6,71.1,38,34.5,131.0,0.746,Fail,40.6,65.2,42.5,27.7,44.0,True,False,True,Needs Tradeoff Review,Shielded Variant,Exceeds nominal timeline
SAT-0856,Security/Defense,618.5,2047.0,52.9,809.0,11.1,50.7,94.4,25.8,72,38,59.0,239.0,0.677,Fail,66.2,59.6,53.4,40.8,55.0,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0857,Security/Defense,581.8,2248.0,52.9,1062.0,10.4,56.5,53.9,50.6,72,38,64.3,114.0,0.624,Pass,50.1,61.3,44.6,48.9,51.2,False,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0858,Communication,448.5,1604.0,13.3,748.0,7.7,42.6,49.7,32.8,72,38,53.6,151.0,0.698,Pass,35.4,58.0,41.1,20.6,38.8,True,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal timeline
SAT-0859,Multi-Purpose,570.2,2174.0,69.8,889.0,8.7,60.9,51.2,28.2,72,38,58.1,151.0,0.687,Fail,26.0,60.6,47.4,34.7,42.2,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0860,Security/Defense,672.1,2879.0,41.9,1268.0,8.7,43.3,68.6,53.2,72,38,75.8,194.0,0.607,Pass,41.1,59.4,65.4,34.6,50.1,False,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline
SAT-0861,GPS/Navigation,540.0,2013.0,57.9,872.0,8.8,66.9,59.6,49.2,72,38,46.9,172.0,0.781,Pass,42.1,62.3,46.4,40.1,47.7,False,False,True,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0862,Scientific Research,477.8,2102.0,45.5,943.0,8.4,38.4,46.4,84.7,72,38,57.1,92.0,0.276,Fail,52.1,42.1,62.6,30.6,46.9,True,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal timeline
SAT-0863,Multi-Purpose,638.0,3206.0,52.9,1351.0,8.8,66.8,37.6,63.8,72,38,91.9,90.0,0.525,Pass,43.3,63.2,58.5,60.0,56.2,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0864,Communication,675.6,2786.0,66.3,1237.0,8.0,76.9,38.3,70.9,72,38,81.2,90.0,0.457,Pass,41.7,70.0,61.6,36.0,52.3,False,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0865,Communication,502.2,1746.0,43.0,842.0,7.7,51.9,31.8,51.2,72,38,67.4,101.0,0.682,Pass,36.2,47.3,44.1,39.7,41.8,False,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0866,Multi-Purpose,477.2,2199.0,36.8,1071.0,9.6,55.9,62.6,56.3,72,38,77.3,166.0,0.636,Pass,57.6,59.7,54.0,38.5,52.5,True,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal timeline
SAT-0867,GPS/Navigation,559.2,2426.0,35.8,1056.0,11.4,46.0,72.5,51.8,72,38,59.0,172.0,0.524,Partial Pass,55.7,55.1,36.7,32.0,44.9,False,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0868,Security/Defense,516.2,1609.0,35.6,942.0,7.3,32.3,58.3,78.8,72,38,63.3,141.0,0.533,Pass,56.6,54.3,55.8,35.2,50.5,False,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0869,Scientific Research,681.2,3180.0,70.5,1105.0,8.6,52.5,46.4,73.5,72,38,73.1,115.0,0.481,Pass,44.2,54.6,50.7,38.0,46.9,False,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0870,Security/Defense,557.1,2596.0,20.4,1214.0,9.8,19.5,79.3,43.9,72,38,90.7,195.0,0.663,Fail,69.2,48.4,59.5,37.4,53.6,False,False,False,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0871,Security/Defense,627.3,1975.0,72.1,758.0,9.3,72.3,82.9,78.6,72,38,64.8,220.0,0.291,Fail,71.9,51.2,45.2,36.6,51.2,False,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0872,Multi-Purpose,452.8,1597.0,54.8,759.0,9.3,65.6,53.6,39.4,72,38,60.1,123.0,0.831,Pass,49.3,68.3,41.2,41.2,50.0,True,False,True,Needs Tradeoff Review,Shielded Variant,Exceeds nominal timeline
SAT-0873,Security/Defense,605.9,2547.0,40.9,1210.0,8.3,48.0,60.6,19.6,72,38,81.4,146.0,0.719,Pass,36.1,54.9,52.3,38.4,45.4,False,False,True,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0874,Earth Observation,402.5,1855.0,34.0,861.0,4.5,23.7,30.2,6.5,72,38,69.3,107.0,0.697,Partial Pass,21.7,45.8,44.9,40.1,38.1,True,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal timeline
SAT-0875,Scientific Research,638.0,2326.0,78.7,934.0,9.2,98.4,69.8,74.7,72,38,77.1,195.0,0.149,Fail,55.4,61.7,57.1,35.5,52.4,False,False,False,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0876,Communication,536.1,2376.0,24.7,938.0,7.3,25.4,60.4,62.3,72,38,57.6,134.0,0.621,Fail,48.3,59.1,43.4,29.4,45.1,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0877,Communication,462.2,2108.0,22.6,935.0,6.3,56.6,50.1,33.4,72,38,69.3,96.0,0.766,Pass,47.1,45.2,55.2,39.3,46.7,True,False,True,Needs Tradeoff Review,Baseline,Exceeds nominal timeline
SAT-0878,Earth Observation,566.1,1626.0,64.8,699.0,8.4,69.6,71.8,58.4,72,38,56.9,161.0,0.767,Fail,66.9,68.9,44.0,31.0,52.7,False,False,True,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0879,GPS/Navigation,553.7,2119.0,53.2,799.0,7.4,50.4,60.8,42.6,72,38,40.1,137.0,0.702,Pass,40.5,63.2,36.2,20.6,40.1,False,False,True,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0880,GPS/Navigation,535.4,2959.0,25.8,1327.0,9.2,21.0,80.8,44.1,72,38,90.7,194.0,0.587,Pass,62.7,55.9,56.2,41.7,54.1,False,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0881,Security/Defense,610.2,2978.0,58.6,978.0,8.9,62.0,58.2,51.5,72,38,50.0,162.0,0.547,Partial Pass,53.8,69.9,50.5,31.4,51.4,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0882,Earth Observation,508.0,2411.0,10.3,1213.0,8.9,37.8,74.5,56.4,72,38,80.0,196.0,0.68,Fail,60.4,46.3,59.8,45.5,53.0,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0883,Communication,634.1,1953.0,80.6,580.0,9.7,69.1,84.5,27.0,72,38,47.1,220.0,0.108,Pass,43.4,45.8,35.3,25.7,37.5,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0884,Multi-Purpose,563.1,2415.0,64.1,832.0,7.7,59.9,49.1,56.2,72,38,63.3,134.0,0.625,Fail,47.7,66.8,38.2,44.2,49.2,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0885,Communication,590.5,2396.0,48.3,974.0,11.4,73.8,97.2,28.2,72,38,59.0,213.0,0.682,Pass,52.4,71.9,46.6,37.3,52.0,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0886,Earth Observation,696.6,2593.0,66.4,833.0,10.0,86.5,88.3,72.8,72,38,67.8,183.0,0.604,Pass,58.0,64.0,37.9,42.8,50.7,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0887,GPS/Navigation,419.1,1160.0,35.9,593.0,6.7,58.3,45.1,59.9,66.8,38,49.4,122.0,0.677,Pass,45.0,71.8,41.3,43.0,50.3,True,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal timeline
SAT-0888,Scientific Research,612.2,2308.0,60.9,999.0,8.9,62.3,60.2,22.4,72,38,86.0,128.0,0.634,Fail,42.3,54.8,48.0,50.2,48.8,False,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0889,Earth Observation,664.0,2628.0,85.4,880.0,10.9,84.7,60.0,27.4,72,38,58.7,117.0,0.05,Fail,46.1,59.6,51.5,42.9,50.0,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0890,Scientific Research,536.8,1870.0,44.4,690.0,8.2,61.0,75.3,66.4,72,38,64.7,192.0,0.782,Pass,50.9,70.7,39.8,55.5,54.2,False,False,True,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0891,Communication,376.1,1281.0,16.5,592.0,8.9,30.3,43.5,41.0,66.8,38,47.1,133.0,0.708,Pass,42.4,54.9,38.3,31.8,41.9,True,False,True,Needs Tradeoff Review,Agile-Orbit Variant,Exceeds nominal timeline
SAT-0892,Security/Defense,580.1,1685.0,63.5,550.0,7.0,80.8,60.2,80.1,72,38,55.3,135.0,0.55,Fail,55.2,52.3,38.5,39.5,46.4,False,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0893,Scientific Research,463.9,1902.0,23.8,1002.0,9.8,25.5,63.2,27.7,72,38,51.5,117.0,0.767,Partial Pass,30.8,50.6,53.4,38.5,43.3,True,False,True,Needs Tradeoff Review,Agile-Orbit Variant,Exceeds nominal timeline
SAT-0894,Communication,461.8,1575.0,51.8,658.0,8.6,59.2,46.3,5,72,38,48.3,86.0,0.745,Pass,34.6,69.8,40.6,30.3,43.8,True,False,True,Needs Tradeoff Review,Payload-Optimized Variant,Exceeds nominal timeline
SAT-0895,Security/Defense,556.0,1831.0,44.1,583.0,11.4,52.4,96.6,47.9,72,38,44.8,207.0,0.706,Pass,66.7,70.3,30.4,38.3,51.4,False,False,True,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0896,Multi-Purpose,401.0,1802.0,14.7,891.0,7.6,21.1,57.1,45.7,72,38,53.4,141.0,0.83,Pass,58.7,50.6,63.0,17.6,47.5,True,False,True,Needs Tradeoff Review,Low-Cost Variant,Exceeds nominal timeline
SAT-0897,GPS/Navigation,526.4,1341.0,60.4,507.0,9.2,76.9,45.6,46.0,72,38,45.7,124.0,0.717,Pass,35.1,68.3,48.2,26.5,44.5,False,False,True,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0898,Multi-Purpose,536.7,2859.0,28.5,1161.0,8.7,58.9,58.4,5.1,72,38,89.3,136.0,0.542,Partial Pass,54.5,52.2,62.0,43.1,52.9,False,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0899,Scientific Research,473.6,2192.0,33.7,927.0,10.3,27.6,62.2,19.5,72,38,64.4,132.0,0.777,Pass,48.7,60.3,51.6,45.3,51.5,True,False,True,Needs Tradeoff Review,Payload-Optimized Variant,Exceeds nominal timeline
SAT-0900,Scientific Research,596.4,3203.0,27.9,1434.0,8.4,31.5,52.8,47.1,72,38,96.5,127.0,0.613,Pass,50.9,50.9,75.9,43.6,55.3,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0901,GPS/Navigation,628.0,2651.0,67.7,1157.0,8.5,90.5,39.6,32.3,72,38,82.1,102.0,0.683,Pass,41.7,78.5,59.7,44.8,56.2,False,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0902,GPS/Navigation,446.0,2145.0,24.5,883.0,9.0,33.3,64.4,19.1,72,38,71.9,183.0,0.659,Partial Pass,44.5,51.5,53.6,48.8,49.6,True,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal timeline
SAT-0903,Multi-Purpose,533.1,2093.0,70.1,885.0,7.1,46.4,49.9,49.3,72,38,51.4,129.0,0.637,Pass,47.6,68.1,39.9,37.2,48.2,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0904,Earth Observation,506.7,1982.0,56.1,994.0,7.9,42.6,28.6,66.7,72,38,65.8,60.0,0.669,Pass,40.8,42.9,53.3,43.9,45.2,False,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline
SAT-0905,Scientific Research,483.9,1379.0,12.3,935.0,10.7,43.6,68.6,74.0,72,38,47.7,167.0,0.777,Pass,60.5,59.0,56.5,34.2,52.5,True,False,True,Needs Tradeoff Review,Shielded Variant,Exceeds nominal timeline
SAT-0906,Multi-Purpose,530.5,1700.0,57.4,786.0,8.5,64.0,48.0,50.0,72,38,47.3,100.0,0.623,Pass,45.2,66.2,49.7,34.2,48.8,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0907,Earth Observation,538.8,2015.0,69.4,765.0,9.7,66.4,65.5,37.5,72,38,46.3,156.0,0.458,Fail,43.4,57.6,45.1,36.7,45.7,False,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline
SAT-0908,Earth Observation,537.2,1669.0,51.5,767.0,7.6,60.4,46.9,86.4,72,38,56.3,111.0,0.214,Fail,54.4,50.1,36.2,34.8,43.9,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0909,Multi-Purpose,564.9,2148.0,58.5,986.0,9.6,66.6,53.9,73.8,72,38,87.7,131.0,0.658,Pass,50.7,62.1,55.5,52.1,55.1,False,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline
SAT-0910,Scientific Research,606.1,2999.0,52.5,1388.0,9.4,63.1,57.1,15.5,72,38,90.4,158.0,0.637,Fail,31.3,55.2,65.5,50.1,50.5,False,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0911,Multi-Purpose,601.3,2688.0,69.6,994.0,8.1,82.3,37.4,40.9,72,38,63.4,93.0,0.676,Fail,37.8,71.5,46.1,54.2,52.4,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0912,Security/Defense,579.7,2074.0,52.5,698.0,9.7,57.4,78.7,42.7,72,38,45.2,213.0,0.716,Pass,45.8,58.9,37.4,35.5,44.4,False,False,True,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0913,Scientific Research,558.3,2577.0,74.1,940.0,8.3,58.5,59.5,56.5,72,38,58.1,165.0,0.34,Partial Pass,46.4,57.5,52.0,33.8,47.4,False,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline
SAT-0914,Security/Defense,496.3,1340.0,32.8,741.0,10.1,51.4,73.2,40.5,68.8,38,59.3,198.0,0.742,Pass,27.4,64.1,50.8,33.5,44.0,True,False,True,Needs Tradeoff Review,Agile-Orbit Variant,Exceeds nominal timeline
SAT-0915,GPS/Navigation,563.1,2007.0,46.7,689.0,10.4,77.4,79.5,49.9,72,38,50.7,185.0,0.725,Pass,55.0,58.1,47.4,23.5,46.0,False,False,True,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0916,Security/Defense,475.1,1869.0,22.8,839.0,8.0,45.5,44.0,55.1,72,38,65.3,109.0,0.697,Partial Pass,49.8,57.4,47.6,45.7,50.1,True,False,False,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal timeline
SAT-0917,Earth Observation,622.3,2266.0,76.6,929.0,8.3,75.3,59.8,48.0,72,38,63.0,170.0,0.217,Pass,48.5,63.3,48.1,28.6,47.1,False,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0918,Security/Defense,524.3,2129.0,32.9,948.0,10.6,62.2,63.0,67.5,72,38,74.3,164.0,0.591,Fail,48.6,54.1,50.4,42.5,48.9,False,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline
SAT-0919,Communication,646.3,2669.0,35.0,701.0,10.9,43.6,77.3,50.0,72,38,54.6,164.0,0.623,Pass,57.8,62.0,32.5,31.7,46.0,False,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0920,Security/Defense,532.2,1651.0,69.7,662.0,12.9,62.3,81.4,32.0,72,38,54.5,192.0,0.723,Pass,50.9,69.2,39.4,37.9,49.4,False,False,True,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
